cr_id,abuse_ct,age_off_comp,civil_ct,complaint_date,corrupt_ct,num_awards,num_coindicated,num_complaints,numwitnesses,operations_ct,substance_ct,time_on_force,discipline,not_operations,injury,administrator,copa_style,search,reform,officer_filed_False,officer_filed_True,officer_filed_Unknown,officer_gender_FEMALE,officer_gender_MALE,officer_race_ASIAN/PACIFIC ISLANDER,officer_race_BLACK,officer_race_HISPANIC,officer_race_NATIVE AMERICAN/ALASKAN NATIVE,officer_race_WHITE
1006391,8.0,11670,13.0,2007-06-08,0.0,36.0,4,27.0,0.0,5.0,0.0,3340.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
1005142,6.0,13260,1.0,2007-04-23,0.0,23.0,2,15.0,1.0,8.0,0.0,3296.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1039714,3.0,17400,9.0,2010-09-10,5.0,49.0,5,26.0,1.0,8.0,0.0,7454.0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0
308300,14.0,10476,31.0,2005-09-08,0.0,3.0,4,49.0,0.0,3.0,0.0,2018.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1025262,4.0,17258,3.0,2009-04-04,3.0,29.0,2,13.0,3.0,3.0,0.0,5169.0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0
311986,5.0,9583,6.0,2006-03-28,1.0,160.0,4,17.0,0.0,5.0,0.0,1429.0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1042432,9.0,18252,3.0,2011-01-03,0.0,10.0,2,18.0,7.0,6.0,0.0,4691.0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0
313719,3.0,13674,1.0,2006-06-21,1.0,5.0,3,8.0,0.0,3.0,0.0,3372.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
286144,9.0,15613,2.0,2002-12-03,0.0,20.0,1,14.0,0.0,3.0,0.0,5831.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
296857,1.0,29306,1.0,2004-03-30,0.0,0.0,2,2.0,0.0,0.0,0.0,16170.0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
298173,3.0,11832,6.0,2004-05-25,2.0,33.0,9,18.0,0.0,7.0,0.0,1638.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1076843,3.0,15940,1.0,2015-08-24,0.0,8.0,2,13.0,1.0,9.0,0.0,6733.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
1025541,5.0,10331,6.0,2009-04-15,0.0,231.0,3,15.0,5.0,4.0,0.0,1969.0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
1049146,5.0,14889,8.0,2011-10-08,0.0,69.0,3,14.0,1.0,1.0,0.0,5541.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
1053725,2.0,11440,4.0,2012-05-02,1.0,195.0,2,11.0,6.0,4.0,0.0,1755.0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
1022665,3.0,9854,6.0,2008-12-24,0.0,63.0,2,10.0,1.0,1.0,0.0,758.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
299723,4.0,9708,11.0,2004-08-02,0.0,176.0,2,19.0,0.0,4.0,0.0,642.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
285010,16.0,13436,20.0,2002-10-15,0.0,69.0,2,42.0,0.0,6.0,0.0,1590.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1006785,2.0,10762,2.0,2007-06-20,0.0,64.0,3,6.0,4.0,2.0,0.0,898.0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
279096,11.0,18703,0.0,2002-03-17,0.0,7.0,3,21.0,0.0,10.0,0.0,10513.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
310719,6.0,16453,17.0,2006-01-19,6.0,25.0,2,45.0,0.0,15.0,0.0,5777.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1023580,13.0,15738,6.0,2009-02-02,4.0,39.0,2,35.0,2.0,11.0,0.0,6438.0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
298637,6.0,16564,18.0,2004-06-14,0.0,6.0,2,26.0,0.0,1.0,0.0,3120.0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
290110,2.0,12216,5.0,2003-06-13,2.0,70.0,9,12.0,0.0,3.0,0.0,774.0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
280382,4.0,11446,2.0,2002-05-06,3.0,41.0,1,13.0,0.0,4.0,0.0,2433.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1070801,3.0,15595,1.0,2014-08-05,0.0,57.0,2,5.0,2.0,0.0,1.0,3060.0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
274741,1.0,19614,2.0,2001-09-14,1.0,3.0,1,8.0,0.0,4.0,0.0,12022.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1028056,3.0,11877,6.0,2009-07-09,1.0,119.0,11,14.0,2.0,4.0,0.0,1263.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
1019121,10.0,10102,7.0,2008-08-15,0.0,176.0,7,25.0,0.0,7.0,0.0,1583.0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
280868,11.0,12195,4.0,2002-05-23,0.0,23.0,3,19.0,0.0,4.0,0.0,1318.0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
272194,30.0,13680,19.0,2001-06-15,10.0,1.0,1,78.0,0.0,18.0,0.0,4189.0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
274306,15.0,20693,2.0,2001-08-28,4.0,11.0,1,59.0,0.0,38.0,0.0,7526.0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1058632,2.0,12382,1.0,2012-11-26,0.0,49.0,3,6.0,8.0,3.0,0.0,2169.0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
1052270,6.0,14671,7.0,2012-03-02,0.0,182.0,5,19.0,2.0,5.0,0.0,2650.0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
278429,10.0,15753,7.0,2002-02-17,1.0,26.0,1,21.0,0.0,3.0,0.0,5424.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1065503,10.0,15624,2.0,2013-10-14,8.0,48.0,1,34.0,2.0,14.0,0.0,5079.0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
285154,2.0,14171,1.0,2002-10-21,1.0,27.0,2,11.0,0.0,7.0,0.0,3988.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
277823,8.0,9879,11.0,2002-01-22,2.0,18.0,3,36.0,0.0,15.0,0.0,816.0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
1033906,1.0,10638,6.0,2010-02-16,0.0,123.0,2,16.0,1.0,9.0,0.0,1569.0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0
1007054,5.0,15151,1.0,2007-06-28,0.0,24.0,2,9.0,2.0,3.0,0.0,1765.0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1023430,6.0,12080,20.0,2009-01-28,1.0,153.0,3,31.0,7.0,3.0,0.0,2283.0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
1022236,8.0,16038,2.0,2008-12-04,0.0,35.0,6,22.0,6.0,12.0,0.0,5836.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1000348,14.0,13429,7.0,2006-10-10,1.0,61.0,1,34.0,4.0,12.0,0.0,4542.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1014559,2.0,11747,4.0,2008-02-29,0.0,74.0,12,9.0,2.0,3.0,0.0,1222.0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0
1057680,2.0,15257,4.0,2012-10-10,0.0,38.0,3,13.0,1.0,7.0,0.0,5636.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
292178,8.0,10111,1.0,2003-09-09,0.0,34.0,1,13.0,0.0,4.0,0.0,1322.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
277510,27.0,13521,14.0,2002-01-08,3.0,15.0,2,59.0,0.0,13.0,0.0,2591.0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
313618,6.0,13313,13.0,2006-06-15,0.0,34.0,2,43.0,0.0,21.0,0.0,2592.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
279807,23.0,11427,16.0,2002-04-15,4.0,91.0,2,54.0,0.0,9.0,0.0,1715.0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1059490,0.0,13892,1.0,2013-01-13,0.0,41.0,4,2.0,4.0,1.0,0.0,2239.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
277986,0.0,11350,1.0,2002-01-29,1.0,3.0,2,5.0,0.0,3.0,0.0,791.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1027686,1.0,14421,1.0,2009-06-26,0.0,26.0,14,4.0,8.0,2.0,0.0,2398.0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0
1052145,4.0,11377,13.0,2012-02-27,0.0,87.0,2,27.0,2.0,9.0,0.0,2679.0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1
284585,4.0,19996,3.0,2002-09-30,0.0,23.0,6,13.0,0.0,6.0,0.0,833.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
294180,12.0,13631,9.0,2003-12-01,1.0,2.0,2,31.0,0.0,9.0,0.0,2064.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1052456,10.0,11024,11.0,2012-03-09,0.0,91.0,6,29.0,2.0,7.0,0.0,2173.0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1
287092,0.0,14261,3.0,2003-01-17,2.0,10.0,1,7.0,0.0,2.0,0.0,4370.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1019656,8.0,17778,5.0,2008-09-03,2.0,23.0,1,23.0,3.0,8.0,0.0,4293.0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1034682,0.0,22351,0.0,2010-03-17,0.0,11.0,1,7.0,3.0,6.0,0.0,12199.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1055944,0.0,14456,1.0,2012-07-31,1.0,41.0,2,5.0,2.0,3.0,0.0,2766.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
1026518,17.0,14018,10.0,2009-05-19,6.0,36.0,1,55.0,2.0,17.0,0.0,4690.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
282358,19.0,14074,5.0,2002-07-14,1.0,25.0,2,40.0,0.0,14.0,0.0,3506.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
284722,16.0,10502,24.0,2002-10-04,2.0,89.0,1,50.0,0.0,7.0,0.0,1095.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
1038816,7.0,11523,5.0,2010-08-10,0.0,159.0,1,14.0,2.0,2.0,0.0,813.0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
1000043,10.0,10131,5.0,2006-09-27,0.0,100.0,6,26.0,2.0,11.0,0.0,702.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1067357,11.0,14280,11.0,2014-02-06,3.0,214.0,1,32.0,5.0,7.0,0.0,4895.0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
307207,8.0,11884,2.0,2005-07-21,0.0,5.0,2,15.0,0.0,4.0,0.0,2000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1031436,4.0,14181,10.0,2009-10-30,0.0,119.0,2,23.0,1.0,9.0,0.0,2257.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
1062162,6.0,16567,6.0,2013-05-13,0.0,106.0,2,19.0,2.0,7.0,0.0,4912.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
294613,5.0,9849,8.0,2003-12-20,0.0,72.0,6,14.0,0.0,1.0,0.0,1097.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
289446,2.0,10725,8.0,2003-05-15,0.0,113.0,2,12.0,0.0,2.0,0.0,1276.0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
290740,0.0,13703,2.0,2003-07-10,0.0,13.0,2,7.0,0.0,5.0,0.0,709.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
276839,22.0,17814,6.0,2001-12-06,1.0,14.0,1,47.0,0.0,18.0,0.0,4062.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1015043,7.0,11723,5.0,2008-03-18,0.0,58.0,8,18.0,0.0,4.0,0.0,2799.0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1
296038,4.0,12836,16.0,2004-02-23,1.0,13.0,9,29.0,0.0,6.0,1.0,2422.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
1020387,1.0,11228,2.0,2008-09-28,0.0,72.0,2,7.0,1.0,4.0,0.0,762.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
294542,3.0,10942,6.0,2003-12-17,0.0,52.0,1,11.0,0.0,2.0,0.0,842.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
279560,2.0,16896,2.0,2002-04-05,1.0,14.0,2,13.0,0.0,8.0,0.0,3406.0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
313281,4.0,15124,8.0,2006-05-31,2.0,34.0,3,18.0,0.0,4.0,0.0,1989.0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
1015214,8.0,10888,12.0,2008-03-25,0.0,211.0,2,26.0,0.0,6.0,0.0,2501.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
1055646,1.0,11152,5.0,2012-07-18,1.0,90.0,11,9.0,2.0,2.0,0.0,2448.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
1054969,10.0,14417,24.0,2012-06-22,2.0,85.0,2,42.0,6.0,6.0,0.0,4106.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
289517,4.0,17668,0.0,2003-05-18,0.0,20.0,2,10.0,0.0,6.0,0.0,5878.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
283105,3.0,12638,8.0,2002-08-08,1.0,37.0,2,22.0,0.0,10.0,0.0,598.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1016154,1.0,15922,3.0,2008-04-30,0.0,22.0,2,12.0,0.0,8.0,0.0,2197.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
1027779,0.0,10769,10.0,2009-06-29,0.0,58.0,2,16.0,1.0,6.0,0.0,1131.0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
306268,2.0,11851,1.0,2005-06-13,0.0,51.0,2,10.0,0.0,7.0,0.0,924.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1033496,2.0,13176,10.0,2010-01-28,0.0,78.0,3,12.0,6.0,0.0,0.0,2677.0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
277791,28.0,13891,4.0,2002-01-21,6.0,13.0,1,62.0,0.0,24.0,0.0,4400.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
310919,0.0,20483,1.0,2006-01-30,0.0,7.0,1,6.0,0.0,5.0,0.0,12005.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1006193,24.0,13944,24.0,2007-06-01,7.0,28.0,5,82.0,0.0,25.0,0.0,4956.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1039828,1.0,11579,1.0,2010-09-15,0.0,33.0,3,3.0,3.0,1.0,0.0,2178.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1055154,4.0,10986,4.0,2012-06-29,1.0,131.0,2,10.0,3.0,1.0,0.0,2100.0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
278531,3.0,12104,3.0,2002-02-21,1.0,28.0,4,9.0,0.0,2.0,0.0,528.0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
1067392,0.0,13551,24.0,2014-02-07,2.0,100.0,1,41.0,2.0,11.0,1.0,4029.0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1005980,21.0,17674,9.0,2007-05-24,0.0,44.0,4,61.0,1.0,30.0,0.0,5929.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1009720,5.0,15977,13.0,2007-09-30,2.0,22.0,1,24.0,2.0,4.0,0.0,5479.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
1020547,11.0,11599,7.0,2008-10-04,0.0,56.0,2,27.0,14.0,8.0,0.0,2973.0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
1036536,3.0,11465,4.0,2010-05-23,0.0,84.0,3,8.0,6.0,1.0,0.0,2309.0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
1064092,11.0,14827,12.0,2013-08-07,0.0,106.0,6,25.0,2.0,2.0,0.0,3753.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
1044846,2.0,17270,3.0,2011-04-20,0.0,14.0,3,15.0,0.0,10.0,0.0,8094.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
281248,33.0,19148,7.0,2002-06-05,7.0,11.0,1,67.0,0.0,19.0,0.0,6302.0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
287877,5.0,11012,12.0,2003-02-27,0.0,96.0,2,26.0,0.0,5.0,0.0,1702.0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1052451,4.0,14310,0.0,2012-03-09,1.0,26.0,2,10.0,2.0,4.0,0.0,6120.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
279801,8.0,13618,11.0,2002-04-15,2.0,46.0,2,29.0,0.0,7.0,0.0,4808.0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1055413,4.0,18450,0.0,2012-07-10,2.0,31.0,2,20.0,1.0,14.0,0.0,5003.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
278363,0.0,22324,1.0,2002-02-14,0.0,13.0,1,4.0,0.0,3.0,0.0,11083.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1018875,27.0,18657,14.0,2008-08-07,7.0,70.0,1,55.0,0.0,5.0,0.0,7745.0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0
1028027,4.0,10413,1.0,2009-07-08,0.0,23.0,2,7.0,3.0,2.0,0.0,931.0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0
1028895,14.0,15192,3.0,2009-08-05,4.0,18.0,1,31.0,3.0,9.0,0.0,6470.0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
1013893,1.0,18294,2.0,2008-02-04,0.0,14.0,3,4.0,1.0,1.0,0.0,6100.0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
283997,3.0,11573,3.0,2002-09-09,0.0,56.0,4,9.0,0.0,3.0,0.0,1217.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1042774,9.0,12069,17.0,2011-01-17,0.0,114.0,2,32.0,2.0,5.0,0.0,2702.0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
275122,4.0,13054,0.0,2001-09-28,1.0,19.0,2,10.0,0.0,5.0,0.0,669.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
285881,6.0,10545,2.0,2002-11-20,0.0,3.0,2,18.0,0.0,10.0,0.0,1222.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
306487,19.0,13323,4.0,2005-06-24,3.0,85.0,5,42.0,0.0,16.0,0.0,4967.0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1
268875,1.0,23406,0.0,2001-01-31,0.0,3.0,1,3.0,0.0,2.0,0.0,14471.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
286893,9.0,14252,2.0,2003-01-08,0.0,89.0,1,16.0,0.0,5.0,0.0,3019.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1030819,3.0,10141,9.0,2009-10-08,0.0,118.0,2,15.0,2.0,3.0,0.0,1290.0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
1009800,8.0,17075,2.0,2007-10-02,1.0,44.0,2,22.0,5.0,11.0,0.0,4837.0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
1019264,15.0,15570,31.0,2008-08-20,1.0,178.0,3,52.0,2.0,5.0,0.0,4942.0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0
1008835,23.0,13388,24.0,2007-08-29,0.0,125.0,9,67.0,2.0,20.0,0.0,3347.0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
1062402,3.0,11072,1.0,2013-05-22,0.0,71.0,2,6.0,1.0,2.0,0.0,2215.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1027783,8.0,13693,4.0,2009-06-29,0.0,67.0,2,15.0,4.0,3.0,0.0,1223.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
291346,2.0,12215,7.0,2003-08-04,0.0,56.0,1,12.0,0.0,3.0,0.0,2229.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
282690,15.0,17371,2.0,2002-07-25,2.0,36.0,1,37.0,0.0,18.0,0.0,5763.0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1037189,1.0,13676,3.0,2010-06-14,0.0,41.0,1,15.0,1.0,11.0,0.0,3792.0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
1074532,0.0,10320,1.0,2015-04-04,0.0,10.0,4,1.0,1.0,0.0,0.0,222.0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0
289387,8.0,11454,2.0,2003-05-12,0.0,59.0,6,14.0,0.0,3.0,0.0,2611.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
268528,7.0,9512,29.0,2001-01-16,2.0,96.0,4,47.0,0.0,9.0,0.0,575.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1020605,2.0,10500,0.0,2008-10-07,0.0,34.0,2,3.0,2.0,1.0,0.0,1772.0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
1008970,9.0,16679,9.0,2007-09-04,1.0,41.0,1,26.0,3.0,6.0,0.0,3456.0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
279687,12.0,14709,3.0,2002-04-10,5.0,3.0,1,23.0,0.0,3.0,0.0,2683.0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1022750,2.0,12572,4.0,2008-12-30,1.0,21.0,2,8.0,0.0,1.0,0.0,1317.0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0
1038839,7.0,11543,13.0,2010-08-11,0.0,323.0,3,25.0,2.0,5.0,0.0,3059.0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1
